Date,Job Title,Link,Company,Location,Job Type
25 Mai 2016,Développeurs Web/Mobile/Desktop,https://www.jobinfocamer.com/job/9081/developpeurs-web-mobile-desktop-a-qube,Qube,Douala,CDD
21 Mai 2016,Mobile Developer,https://www.jobinfocamer.com/job/9037/mobile-developer-a-r4d-international,R4D INTERNATIONAL,Yaoundé,CDD
20 Mai 2016,Web  designer/Developer,https://www.jobinfocamer.com/job/9035/web-designer-developer-a-jesanna-hr,JESANNA-HR,Douala,CDI
19 Mai 2016,Développeur Informatique,https://www.jobinfocamer.com/job/9020/developpeur-informatique-a-acesy-sarl,ACESY SARL,Douala,CDI
17 Mai 2016,"Informaticien, Administrateur des Systèmes et réseaux informatiques",https://www.jobinfocamer.com/job/8990/informaticien-administrateur-des-systemes-et-reseaux-informatiques-a-centre-pasteur-du-cameroun,Centre Pasteur du Cameroun,Yaoundé,CDD
16 Mai 2016,Développeur web,https://www.jobinfocamer.com/job/8979/developpeur-web-a-efab-corporate,EFAB Corporate,Yaoundé,CDI
11 Mai 2016,Développeur Windev mobile,https://www.jobinfocamer.com/job/8933/developpeur-windev-mobile-a-amla-cameroun,AMLA CAMEROUN,Yaoundé,CDI
11 Mai 2016,Développeur mobile,https://www.jobinfocamer.com/job/8932/developpeur-mobile--a-amla-cameroun,AMLA CAMEROUN,Yaoundé,CDI
11 Mai 2016,Développeur Web,https://www.jobinfocamer.com/job/8931/developpeur-web-a-amla-cameroun,AMLA CAMEROUN,Yaoundé,CDI
06 Mai 2016,2 développeurs mobile et 1 développeur Web,https://www.jobinfocamer.com/job/8911/2-developpeurs-mobile-et-1-developpeur-web-a-amla-cameroun,AMLA CAMEROUN,Yaoundé,CDI
28 Avril 2016,Développeur Java/JEE,https://www.jobinfocamer.com/job/8855/developpeur-java-jee-a-camertronix-sarl,CAMERTRONIX SARL,Yaoundé,STAGE
25 Avril 2016,Stage développeur web,https://www.jobinfocamer.com/job/8819/stage-developpeur-web-a-microbull,MicroBull,Yaoundé,STAGE
20 Avril 2016,Développeur,https://www.jobinfocamer.com/job/8796/developpeur-a-camertronix-sarl,Camertronix Sarl,Yaoundé,CDD
18 Avril 2016,Développeur Web,https://www.jobinfocamer.com/job/8769/developpeur-web-a-lbc-invest,lbc invest,Douala,STAGE
17 Avril 2016,Developpeur c# / MVC5 / EF6 / SQL SERVER,https://www.jobinfocamer.com/job/8766/developpeur-c-mvc5-ef6-sql-server-a-fbc,FBC,Douala,CDD
13 Avril 2016,Responsable Magasin,https://www.jobinfocamer.com/job/8726/responsable-magasin-a-servitel,SERVITEL,Douala,CDI
12 Avril 2016,IT TECHNICIAN,https://www.jobinfocamer.com/job/8718/it-technician-a-entreprise-de-la-place,Entreprise de la place,Yaoundé,CDI
12 Avril 2016,Développeur GED/Alfresco,https://www.jobinfocamer.com/job/8711/developpeur-ged-alfresco-a-isnov-sarl,ISNOV SARL,Douala,STAGE
09 Avril 2016,Gestionnaire des bases de données /IT,https://www.jobinfocamer.com/job/8687/gestionnaire-des-bases-de-donnees-it-a-camnafaw,CAMNAFAW,Yaoundé,CDD
07 Avril 2016,Ingénieur Reporting et Editique,https://www.jobinfocamer.com/job/8671/ingenieur-reporting-et-editique-a-societe-generale-cameroun,SOCIETE GENERALE CAMEROUN,Douala,CDI
06 Avril 2016,Informaticien/Technico-commercial,https://www.jobinfocamer.com/job/8656/informaticien-technico-commercial-a-mkrhltd,MKRHLTD,Douala,CDI
06 Avril 2016,Développeur,https://www.jobinfocamer.com/job/8653/developpeur-a-mkrhltd,MKRHLTD,Douala,CDI
06 Avril 2016,Agent Suivi Evaluation,https://www.jobinfocamer.com/job/8648/agent-suivi-evaluation-a-premiere-urgence-aide-medicale-internationale,Première Urgence - Aide Médicale Internationale,Est / Adamaoua,CDD
06 Avril 2016,Agent Suivi Evaluation,https://www.jobinfocamer.com/job/8646/agent-suivi-evaluation-a-premiere-urgence-aide-medicale-internationale,Première Urgence - Aide Médicale Internationale,Maroua,CDD
05 Avril 2016,Assistant Logistique ICT,https://www.jobinfocamer.com/job/8642/assistant-logistique-ict-a-international-medical-corps-imc-,International Medical Corps (IMC),Djohong,CDD
04 Avril 2016,Information Technology (IT) Officer,https://www.jobinfocamer.com/job/8631/information-technology-it-officer-a-global-health-systems-solutions,GLOBAL HEALTH SYSTEMS SOLUTIONS,Limbe,CDD
04 Avril 2016,Graphic Designer (Living in Douala) URGENT,https://www.jobinfocamer.com/job/8626/graphic-designer-living-in-douala-urgent-a-kamerkonnection,KamerKonnection,Douala,CDI
04 Avril 2016,Chef de Projet Informatique MOA,https://www.jobinfocamer.com/job/8621/chef-de-projet-informatique-moa-a-societe-generale-cameroun,SOCIETE GENERALE CAMEROUN,Douala,CDI
29 Mars 2016,INGENIEUR BUREAU TECHNIQUE,https://www.jobinfocamer.com/job/8589/ingenieur-bureau-technique-a-societe-generale-cameroun,SOCIETE GENERALE CAMEROUN,Douala,CDI
29 Mars 2016,Angular graphic designer,https://www.jobinfocamer.com/job/8582/angular-graphic-designer-a-nyx,NYX,Yaoundé,CDD
29 Mars 2016,Full stack developper,https://www.jobinfocamer.com/job/8581/full-stack-developper-a-nyx,NYX,Yaoundé,CDD
23 Mars 2016,Informaticiens,https://www.jobinfocamer.com/job/8538/informaticiens-a-la-regionale,LA REGIONALE,,CDI
22 Mars 2016,Analyste programmeur,https://www.jobinfocamer.com/job/8519/analyste-programmeur-a-entreprise-specialisee-dans-la-monetique,Entreprise spécialisée dans la Monétique,Douala,CDI
22 Mars 2016,Enseignant en Informatique,https://www.jobinfocamer.com/job/8517/enseignant-en-informatique-a-institut-ucac-icam,Institut UCAC-ICAM,Douala,CDI
21 Mars 2016,Stage pre-emploi,https://www.jobinfocamer.com/job/8512/stage-pre-emploi-a-veotys-sarl,VEOTYS SARL,Douala,STAGE
17 Mars 2016,IT Volunteer,https://www.jobinfocamer.com/job/8477/it-volunteer-a-green-future-consulting,Green Future Consulting,Douala,STAGE
17 Mars 2016,Web Developer needed,https://www.jobinfocamer.com/job/8466/web-developer-needed-a-hr-systems-ltd,HR & SYSTEMS LTD,Douala,CDI
14 Mars 2016,Administrateur Réseaux,https://www.jobinfocamer.com/job/8413/administrateur-reseaux-a-societe-informatique,Société Informatique,Yaoundé,CDI
10 Mars 2016,Software Developer,https://www.jobinfocamer.com/job/8388/software-developer-a-unics-plc-microfinance-institution,UNICS Plc. Microfinance Institution,,CDI
10 Mars 2016,PHP Software Engineer,https://www.jobinfocamer.com/job/8386/php-software-engineer-a-afrologix,AFROLOGIX,Yaoundé,CDI
09 Mars 2016,DEVELOPPEURS JAVA,https://www.jobinfocamer.com/job/8384/developpeurs-java-a-megatim-group,MEGATIM GROUP,Yaoundé,CDD
05 Mars 2016,ADMINISTRATEUR SYSTEME ET SECURITE INFORMATIQUE,https://www.jobinfocamer.com/job/8360/administrateur-systeme-et-securite-informatique-a-mnt-consulting,MNT Consulting,Douala,CDI
05 Mars 2016,Chargé du Portail pour les Partenariats Stratégiques et Gestion des données,https://www.jobinfocamer.com/job/8359/charge-du-portail-pour-les-partenariats-strategiques-et-gestion-des-donnees-a-oms,OMS,,CDD
28 Février 2016,Développeur JEE/Oracle,https://www.jobinfocamer.com/job/8307/developpeur-jee-oracle-a-eutech,EUTECH,Yaoundé,CDI
24 Février 2016,BIOSTATISTICIEN GESTIONNAIRE DE DONNEES SIG,https://www.jobinfocamer.com/job/8286/biostatisticien-gestionnaire-de-donnees-sig-a-schisto-cameroon,SCHISTO CAMEROON,,CDI
21 Février 2016,Stage développeur web,https://www.jobinfocamer.com/job/8248/stage-developpeur-web-a-microbull,MicroBull,Yaoundé,STAGE
20 Février 2016,IT Technicians,https://www.jobinfocamer.com/job/8241/it-technicians-a-beac,BEAC,,CDI
18 Février 2016,Developpeur H/F,https://www.jobinfocamer.com/job/8216/developpeur-h-f-a-lux-web-services,LUX WEB SERVICES,Douala,CDI
16 Février 2016,Informaticiens,https://www.jobinfocamer.com/job/8189/informaticiens-a-beac,BEAC,,CDI
12 Février 2016,Ingénieur Système et Réseau (H/F),https://www.jobinfocamer.com/job/8160/ingenieur-systeme-et-reseau-h-f--a-protechnik-sa,Protechnik SA,Libreville,CDI
11 Février 2016,"Certified MICROSOFT, Oracle and CISCO Instructors",https://www.jobinfocamer.com/job/8153/certified-microsoft-oracle-and-cisco-instructors-a-gsp-cameroon,GSP Cameroon,Yaoundé,CDI
11 Février 2016,LECTURERS FOR UNDERGRADUATE AND POST GRADUATE PROGRAMS,https://www.jobinfocamer.com/job/8152/lecturers-for-undergraduate-and-post-graduate-programs-a-gsp-cameroon,GSP Cameroon,Yaoundé,CDI
05 Février 2016,Formateur Linux,https://www.jobinfocamer.com/job/8100/formateur-linux-a-charismatic-consulting,Charismatic Consulting,Yaoundé,CDD
03 Février 2016,Assistant terrain en charge des bases de données,https://www.jobinfocamer.com/job/8077/assistant-terrain-en-charge-des-bases-de-donnees-a-cicr,CICR,Maroua,CDD
01 Février 2016,Formateur Bureautique,https://www.jobinfocamer.com/job/8046/formateur-bureautique-a-eat,EAT,Douala,CDD
01 Février 2016,Recrutement  de 2 stagiaires en web développement,https://www.jobinfocamer.com/job/8045/recrutement-de-2-stagiaires-en-web-developpement-a-unicom-network-sarl,Unicom Network Sarl,Yaoundé,STAGE
31 Janvier 2016,Administrateur Réseaux,https://www.jobinfocamer.com/job/8039/administrateur-reseaux-a-group-soft-sarl,Group Soft Sarl,Yaoundé,CDI
31 Janvier 2016,Développeur Web et Mobile Dev,https://www.jobinfocamer.com/job/8038/developpeur-web-et-mobile-dev-a-group-soft-sarl,Group Soft Sarl,Yaoundé,CDI
26 Janvier 2016,ICT Assistant,https://www.jobinfocamer.com/job/7995/ict-assistant-a-unicef,UNICEF,Maroua,CDD
25 Janvier 2016,Registration Associate,https://www.jobinfocamer.com/job/7984/registration-associate-a-unhcr,UNHCR,Maroua,CDD
24 Janvier 2016,Développeur Front-End Javascript/ JQUERY,https://www.jobinfocamer.com/job/7976/developpeur-front-end-javascript-jquery-a-h2-altitude,H2 Altitude,Yaoundé,CDD
22 Janvier 2016,LECTURERS,https://www.jobinfocamer.com/job/7965/lecturers-a-formaplus-academy,FORMAPLUS ACADEMY,Yaoundé,CDI
20 Janvier 2016,Stage pré-emploi Graphiste/Designer,https://www.jobinfocamer.com/job/7946/stage-pre-emploi-graphiste-designer-a-artitalent,ARTITALENT,Yaoundé,STAGE
14 Janvier 2016,Java Software Engineer,https://www.jobinfocamer.com/job/7902/java-software-engineer-a-afrologix,AFROLOGIX,Yaoundé,CDI
14 Janvier 2016,Android Mobile Apps Developer,https://www.jobinfocamer.com/job/7900/android-mobile-apps-developer-a-afrologix,AFROLOGIX,Yaoundé,CDI
14 Janvier 2016,iOS Mobile Apps Developer,https://www.jobinfocamer.com/job/7899/ios-mobile-apps-developer-a-afrologix,AFROLOGIX,Yaoundé,CDI
14 Janvier 2016,C# Software Engineer,https://www.jobinfocamer.com/job/7897/c-software-engineer-a-afrologix,AFROLOGIX,Yaoundé,CDI
14 Janvier 2016,C++ Software Engineer,https://www.jobinfocamer.com/job/7896/c-software-engineer-a-afrologix,AFROLOGIX,Yaoundé,CDI
14 Janvier 2016,Ingénieur informaticien,https://www.jobinfocamer.com/job/7890/ingenieur-informaticien-a-africa-eye-foundation,Africa Eye Foundation,Yaoundé,CDI
13 Janvier 2016,IT Engineer,https://www.jobinfocamer.com/job/7875/it-engineer-a-africa-eye-foundation,Africa Eye Foundation,Yaoundé,CDI
13 Janvier 2016,TESTEUR DES APPLICATIONS,https://www.jobinfocamer.com/job/7866/testeur-des-applications-a-megasoft-sarl,MEGASOFT SARL,Yaoundé,STAGE
11 Janvier 2016,IT Operations Associate,https://www.jobinfocamer.com/job/7845/it-operations-associate--a-programme-alimentaire-mondial,Programme Alimentaire Mondial,Yaoundé,CDD
11 Janvier 2016,Développeur web / Web Developer,https://www.jobinfocamer.com/job/7840/developpeur-web-web-developer-a-kamerkonnection,KamerKonnection,Douala,STAGE
07 Janvier 2016,Développeur web,https://www.jobinfocamer.com/job/7807/developpeur-web-a-artitalent,ARTITALENT,Yaoundé,STAGE
05 Janvier 2016,Web Developer/Designer,https://www.jobinfocamer.com/job/7778/web-developer-designer-a-vairified,VAIRIFIED,Douala,CDD
05 Janvier 2016,Android Developer,https://www.jobinfocamer.com/job/7777/android-developer-a-vairified,VAIRIFIED,,CDD
05 Janvier 2016,Infrastructure Engineer,https://www.jobinfocamer.com/job/7776/infrastructure-engineer-a-vairified,VAIRIFIED,Douala,CDD
05 Janvier 2016,IOS Developer,https://www.jobinfocamer.com/job/7775/ios-developer-a-vairified,VAIRIFIED,Douala,CDD
05 Janvier 2016,Développeur web,https://www.jobinfocamer.com/job/7772/developpeur-web-a-unicom-network-sarl,UNICOM NETWORK SARL,Yaoundé,CDI
04 Janvier 2016,Developpement d'application web et mobile,https://www.jobinfocamer.com/job/7760/developpement-d-application-web-et-mobile-a-boorgeon,Boorgeon,Yaoundé,STAGE
31 Décembre 2015,Database Manager,https://www.jobinfocamer.com/job/7742/database-manager-a-schisto-cameroon,SCHISTO CAMEROON,,CDI
21 Décembre 2015,"Développeur Dot NET, C Sharp",https://www.jobinfocamer.com/job/7680/developpeur-dot-net-c-sharp-a-afreetech,AFREETECH,Yaoundé,CDD
18 Décembre 2015,Biostatistician,https://www.jobinfocamer.com/job/7663/biostatistician-a-r4d-international,R4D INTERNATIONAL,Yaoundé,CDD
11 Décembre 2015,PROGRAMMEUR/DATA MANAGER,https://www.jobinfocamer.com/job/7610/programmeur-data-manager-a-centre-pasteur-du-cameroun,Centre Pasteur du Cameroun,Yaoundé,CDD
08 Décembre 2015,FRONT-END WEB DEVELOPER,https://www.jobinfocamer.com/job/7593/front-end-web-developer-a-yoomee-africa,YooMee Africa,Douala,CDI
30 Novembre 2015,Chef d'Unité de Gestion Informatique des Stocks,https://www.jobinfocamer.com/job/7545/chef-d-unite-de-gestion-informatique-des-stocks-a-frps-ouest,FRPS-Ouest,Bafoussam,CDI
28 Novembre 2015,Stage(s) developpeur informatique - 6 mois,https://www.jobinfocamer.com/job/7519/stage-s-developpeur-informatique-6-mois-a-inductiv-research-technologies,Inductiv Research Technologies,Yaoundé,STAGE
26 Novembre 2015,Développeur Web et SQL,https://www.jobinfocamer.com/job/7496/developpeur-web-et-sql-a-terra-soft,Terra Soft,Douala,CDI
18 Novembre 2015,1 développeur Android & 1 développeur web,https://www.jobinfocamer.com/job/7424/1-developpeur-android-1-developpeur-web-a-amla-cameroun,AMLA CAMEROUN,Yaoundé,CDD
13 Novembre 2015,Technicien systèmes et réseaux,https://www.jobinfocamer.com/job/7385/technicien-systemes-et-reseaux-a-microbull,MicroBull,Yaoundé,STAGE
13 Novembre 2015,Business Development Manager,https://www.jobinfocamer.com/job/7384/business-development-manager--a-telewest-technologies,Telewest Technologies,Douala,CDI
11 Novembre 2015,Ingénieur,https://www.jobinfocamer.com/job/7360/ingenieur-a-newtech-iteam,NewTech ITeam,Douala,CDI
11 Novembre 2015,Responsable Solution IT,https://www.jobinfocamer.com/job/7351/responsable-solution-it-a-mobile-virtual-network-operator,Mobile Virtual Network Operator,Douala,CDI
10 Novembre 2015,Analyste Programmeur,https://www.jobinfocamer.com/job/7345/analyste-programmeur-a-cecaw,CECAW,Douala,CDD
10 Novembre 2015,CONSULTANT STAGIAIRE,https://www.jobinfocamer.com/job/7340/consultant-stagiaire-a-afrikedge,AFRIKEDGE,Douala,STAGE
09 Novembre 2015,IT OFFICER,https://www.jobinfocamer.com/job/7331/it-officer-a-adrh-apave,ADRH APAVE,,CDI
06 Novembre 2015,INFORMATICIENS RESEAUX ET DEVELOPPEURS,https://www.jobinfocamer.com/job/7310/informaticiens-reseaux-et-developpeurs-a-entreprise-de-la-place,ENTREPRISE DE LA PLACE,Yaoundé,CDI
30 Octobre 2015,Recherche de Formateur en Bureutique et comptabilite informatisee,https://www.jobinfocamer.com/job/7232/recherche-de-formateur-en-bureutique-et-comptabilite-informatisee-a-academie-de-l-excellence,Académie de l'Excellence,Douala,CDI
28 Octobre 2015,DEVELOPPEUR WEB,https://www.jobinfocamer.com/job/7212/developpeur-web-a-unicom-network-sarl,UNICOM NETWORK SARL,Yaoundé,CDI
26 Octobre 2015,Web designer / Infographe / Intégrateur qualifié,https://www.jobinfocamer.com/job/7195/web-designer-infographe-integrateur-qualifie-a-cleandev,CleanDev,Yaoundé,CDI
22 Octobre 2015,Gestionnaire de flotte automobile,https://www.jobinfocamer.com/job/7175/gestionnaire-de-flotte-automobile-a-razel-cameroun,Razel Cameroun,Yaoundé,CDI
19 Octobre 2015,Développeur Symfony Confirmé,https://www.jobinfocamer.com/job/7148/developpeur-symfony-confirme--a-afrikbusiness,Afrikbusiness,Yaoundé,STAGE
14 Octobre 2015,Développeur mobile Windev,https://www.jobinfocamer.com/job/7082/developpeur-mobile-windev-a-amla-cameroun,AMLA CAMEROUN,Yaoundé,CDI
13 Octobre 2015,Développeur JAVA/J2EE,https://www.jobinfocamer.com/job/7072/developpeur-java-j2ee-a-afreetech,AFREETECH,Yaoundé,CDI
13 Octobre 2015,IT Operations Officer,https://www.jobinfocamer.com/job/7066/it-operations-officer-a-programme-alimentaire-mondial,Programme Alimentaire Mondial,Yaoundé,CDD
13 Octobre 2015,Maintenance et Réseaux informatiques,https://www.jobinfocamer.com/job/7065/maintenance-et-reseaux-informatiques-a-tpmh-sarl,TPMH SARL,Douala,CDI
11 Octobre 2015,Développeur Symfony Confirmé (H/F),https://www.jobinfocamer.com/job/7057/developpeur-symfony-confirme-h-f--a-foongon,Foongon,Douala,CDI
09 Octobre 2015,INGENIEUR SYSTEMES,https://www.jobinfocamer.com/job/7038/ingenieur-systemes-a-bollore-africa-logistics,Bolloré Africa Logistics,Douala,CDI
06 Octobre 2015,IT ASSISTANT,https://www.jobinfocamer.com/job/7024/it-assistant-a-cis,CIS,Douala,STAGE
05 Octobre 2015,Adempiere/iDempiere ERP Consultant Technique (Junior),https://www.jobinfocamer.com/job/7008/adempiere-idempiere-erp-consultant-technique-junior--a-isnov-sarl,ISNOV SARL,,CDI
05 Octobre 2015,intégrateur \& Développeur ERP,https://www.jobinfocamer.com/job/7006/integrateur-developpeur-erp-a-isnov-sarl,ISNOV SARL,,STAGE
05 Octobre 2015,Développeur BI/Data Warehouse,https://www.jobinfocamer.com/job/7005/developpeur-bi-data-warehouse-a-isnov-sarl,ISNOV SARL,,STAGE
03 Octobre 2015,Développeur / Intégrateur web,https://www.jobinfocamer.com/job/6993/developpeur-integrateur-web-a-crystals-services,Crystals Services,Yaoundé,CDI
29 Septembre 2015,Web Développeur,https://www.jobinfocamer.com/job/6962/web-developpeur-a-giftedmom,Giftedmom,Yaoundé,STAGE
24 Septembre 2015,Développeur,https://www.jobinfocamer.com/job/6930/developpeur-a-interface-sa,INTERFACE SA,Douala,STAGE
23 Septembre 2015,Administrateur de site Web(Webmaster),https://www.jobinfocamer.com/job/6921/administrateur-de-site-web-webmaster--a-commission-du-bassin-du-lac-tchad-cblt-,Commission du Bassin du Lac Tchad(CBLT),N'Djamena,CDI
23 Septembre 2015,Informaticien(ne),https://www.jobinfocamer.com/job/6920/informaticien-ne--a-issea,ISSEA,Yaoundé,CDI
11 Septembre 2015,Informaticien Stagiaire,https://www.jobinfocamer.com/job/6815/informaticien-stagiaire-a-kanza-sarl,KANZA SARL,Douala,STAGE
09 Septembre 2015,Informaticiens,https://www.jobinfocamer.com/job/6800/informaticiens-a-entreprise-de-la-place,Entreprise de la place,,CDI
09 Septembre 2015,Ingénieurs informaticiens,https://www.jobinfocamer.com/job/6795/ingenieurs-informaticiens-a-entreprise-de-la-place,Entreprise de la place,Yaoundé,CDD
26 Août 2015,Data and ICT Officer,https://www.jobinfocamer.com/job/6683/data-and-ict-officer-a-icap-cameroon,ICAP Cameroon,Yaoundé,CDD
22 Août 2015,Stage en Administration de base de données Oracle,https://www.jobinfocamer.com/job/6633/stage-en-administration-de-base-de-donnees-oracle-a-dym-consulting,DYM Consulting,Douala,STAGE
19 Août 2015,Professeur de TECHNOLOGIE INFORMATIQUE,https://www.jobinfocamer.com/job/6612/professeur-de-technologie-informatique-a-lycee-francais-fustel-de-coulanges,Lycée Français Fustel de Coulanges,Yaoundé,CDI
18 Août 2015,Webmaster Expérimenté,https://www.jobinfocamer.com/job/6593/webmaster-experimente-a-entreprise-de-communication,Entreprise de Communication,Yaoundé,CDI
13 Août 2015,Infographe/Graphiste 3D,https://www.jobinfocamer.com/job/6557/infographe-graphiste-3d-a-royal-communications,Royal Communications,Yaoundé,CDI
12 Août 2015,INFORMATICIEN ASSISTANT,https://www.jobinfocamer.com/job/6548/informaticien-assistant-a-acep-cameroun,ACEP Cameroun,Douala,CDI
05 Août 2015,Web and Software Developer,https://www.jobinfocamer.com/job/6488/web-and-software-developer-a-aconnect-group,ACONNECT GROUP,,CDI
05 Août 2015,Senior Web Developer,https://www.jobinfocamer.com/job/6483/senior-web-developer-a-zenithe-insurance,Zenithe Insurance,Douala,CDI
05 Août 2015,Systems Engineer/Software Developer,https://www.jobinfocamer.com/job/6482/systems-engineer-software-developer-a-zenithe-insurance,Zenithe Insurance,Douala,CDI
03 Août 2015,IT STAFF,https://www.jobinfocamer.com/job/6462/it-staff-a-sud-cameroun-hevea-s-a,SUD Cameroun Hevea S.A,,CDI
28 Juillet 2015,Informaticien,https://www.jobinfocamer.com/job/6367/informaticien-a-ucac,UCAC,Yaoundé,CDD
28 Juillet 2015,"Programmeurs, Analystes et Ingénieurs Informaticiens",https://www.jobinfocamer.com/job/6360/programmeurs-analystes-et-ingenieurs-informaticiens-a-fonction-publique,Fonction Publique,Yaoundé,CDI
24 Juillet 2015,DEVELOPPEUR  APPLICATIONS WEB ET MOBILES,https://www.jobinfocamer.com/job/6330/developpeur-applications-web-et-mobiles-a-rh-experts,RH EXPERTS,Douala,STAGE
15 Juillet 2015,Stagiaire en Informatique de Gestion,https://www.jobinfocamer.com/job/6241/stagiaire-en-informatique-de-gestion-a-entreprise-de-la-place,ENTREPRISE DE LA PLACE,Yaoundé,STAGE
13 Juillet 2015,DEVELOPPEUR QLIEKVIEW,https://www.jobinfocamer.com/job/6221/developpeur-qliekview-a-bollore-africa-logistics,Bolloré Africa Logistics,Douala,CDI
10 Juillet 2015,DEVELOPPEUR/PROGRAMMEUR  en J2EE,https://www.jobinfocamer.com/job/6196/developpeur-programmeur-en-j2ee-a-bz-systems-ltd,BZ Systems Ltd,Yaoundé,CDI
09 Juillet 2015,INSTRUCTORS FOR CERTIFICATION AND DIPLOMA PROGRAMS,https://www.jobinfocamer.com/job/6180/instructors-for-certification-and-diploma-programs-a-ict-university-cameroon,ICT UNIVERSITY CAMEROON,Yaoundé,CDI
08 Juillet 2015,Graphic Designer and IT Specialist,https://www.jobinfocamer.com/job/6169/graphic-designer-and-it-specialist-a-denis-and-lenora-foretia-foundation,Denis and Lenora Foretia Foundation,Yaoundé,CDI
07 Juillet 2015,Stage Professionnel RÉSEAUX ET SÉCURITÉ INFORMATIQUE,https://www.jobinfocamer.com/job/6154/stage-professionnel-reseaux-et-securite-informatique-a-dkt-group-sarl,DKT Group SARL,Yaoundé,STAGE
06 Juillet 2015,Stagiaire,https://www.jobinfocamer.com/job/6137/stagiaire-a--aretex-sarl,ARETEX-SARL,Douala,STAGE
30 Juin 2015,INFOGRAPHE,https://www.jobinfocamer.com/job/6080/infographe-a-be,BE,Yaoundé,CDI
30 Juin 2015,Recrutement Ingénieurs télécoms et informatique,https://www.jobinfocamer.com/job/6077/recrutement-ingenieurs-telecoms-et-informatique-a-it-,IT+,Yaoundé - Douala,CDI
26 Juin 2015,Spécialiste SIG,https://www.jobinfocamer.com/job/6052/specialiste-sig-a-geospace-africa-ltd,GeoSpace Africa Ltd,Douala,CDI
26 Juin 2015,Head of Department - Observatory and Economic Prospective,https://www.jobinfocamer.com/job/6046/head-of-department-observatory-and-economic-prospective-a-apme,APME,,CDI
25 Juin 2015,Chef du Département de l observatoire et de la prospective économique,https://www.jobinfocamer.com/job/6036/chef-du-departement-de-l-observatoire-et-de-la-prospective-economique-a-apme,APME,,CDI
22 Juin 2015,Infographiste Web Designer,https://www.jobinfocamer.com/job/6005/infographiste-web-designer-a-lux-web-services,lux web services,Douala,STAGE
19 Juin 2015,Designer Graphique,https://www.jobinfocamer.com/job/5972/designer-graphique-a-premium-cameroun,Premium Cameroun,Douala,STAGE
13 Juin 2015,GESTIONNAIRE DE PROJET,https://www.jobinfocamer.com/job/5922/gestionnaire-de-projet--a-entreprise-specialisee-dans-la-monetique,Entreprise spécialisée dans la Monétique,,CDI
13 Juin 2015,Administrateur de la plateforme informatique,https://www.jobinfocamer.com/job/5920/administrateur-de-la-plateforme-informatique-a-entreprise-specialisee-dans-la-monetique,Entreprise spécialisée dans la Monétique,,CDI
11 Juin 2015,VNU ICT ASSISTANT,https://www.jobinfocamer.com/job/5902/vnu-ict-assistant-a-pnud-cameroun,PNUD Cameroun,BERTOUA,CDD
07 Juin 2015,Data Manager,https://www.jobinfocamer.com/job/5824/data-manager-a-oms,OMS,Yaoundé,CDD
05 Juin 2015,Designer/Intégrateur qualifié,https://www.jobinfocamer.com/job/5811/designer-integrateur-qualifie-a-cleandev,CleanDev,Yaoundé,CDI
04 Juin 2015,Analyste/Developpeur Java / JEE,https://www.jobinfocamer.com/job/5801/analyste-developpeur-java-jee-a-4itech,4ITECH,Yaoundé,CDI
01 Juin 2015,Information Technology Assistant,https://www.jobinfocamer.com/job/5732/information-technology-assistant-a-u-s-embassy,U.S. Embassy,Yaoundé,CDI
01 Juin 2015,Informaticien,https://www.jobinfocamer.com/job/5728/informaticien-a-bocom-petroleum-s-a,BOCOM PETROLEUM S.A,Douala,CDI
30 Mai 2015,ICT Assistant,https://www.jobinfocamer.com/job/5705/ict-assistant-a-unicef,UNICEF,Maroua,CDD
30 Mai 2015,ICT Assistant,https://www.jobinfocamer.com/job/5703/ict-assistant-a-unicef,UNICEF,Bertoua,CDD
26 Mai 2015,Information \& Technology Assistant,https://www.jobinfocamer.com/job/5661/information-technology-assistant-a-programme-alimentaire-mondial,Programme Alimentaire Mondial,Bertoua,CDD
25 Mai 2015,Associé à la Base de données réfugiés,https://www.jobinfocamer.com/job/5645/associe-a-la-base-de-donnees-refugies-a-unhcr,UNHCR,Maroua,CDD
19 Mai 2015,Gerante Cyber,https://www.jobinfocamer.com/job/5611/gerante-cyber--a-cyber-cafe,Cyber Café,Douala,CDI
18 Mai 2015,Part Time Information Technology Assistant,https://www.jobinfocamer.com/job/5597/part-time-information-technology-assistant-a-peacecorps,PeaceCorps,Yaoundé,CDD
14 Mai 2015,Analyste/Développeur nouvelles technologies et Business Intelligence,https://www.jobinfocamer.com/job/5577/analyste-developpeur-nouvelles-technologies-et-business-intelligence-a-h2-altitude,H2 Altitude,Yaoundé,STAGE
11 Mai 2015,Gestionnaire des données,https://www.jobinfocamer.com/job/5545/gestionnaire-des-donnees-a-iresco,IRESCO,"Ngaoundéré, Maroua, ou Garoua",CDD
08 Mai 2015,CHEFS DE PROJET MOA,https://www.jobinfocamer.com/job/5523/chefs-de-projet-moa-a-societe-generale-cameroun,SOCIETE GENERALE CAMEROUN,Douala,CDI
08 Mai 2015,INGENIEUR STREAM SERVE ET BUSINESS OBJET,https://www.jobinfocamer.com/job/5522/ingenieur-stream-serve-et-business-objet-a-societe-generale-cameroun,SOCIETE GENERALE CAMEROUN,Douala,CDI
04 Mai 2015,IT Assistant,https://www.jobinfocamer.com/job/5479/it-assistant-a-african-institute-for-mathematical-sciences,African Institute for Mathematical Sciences,Yaoundé,CDI
