Date,Job Title,Link,Company,Location,Job Type
2016-01-31,Développeur Web et Mobile Dev,https://www.jobinfocamer.com/job/8038/developpeur-web-et-mobile-dev-a-group-soft-sarl,Group Soft Sarl,Yaoundé,Full-time
2016-01-26,ICT Assistant,https://www.jobinfocamer.com/job/7995/ict-assistant-a-unicef,UNICEF,Maroua,Part-time
2016-01-25,Registration Associate,https://www.jobinfocamer.com/job/7984/registration-associate-a-unhcr,UNHCR,Maroua,Part-time
2016-01-24,Développeur Front-End Javascript/ JQUERY,https://www.jobinfocamer.com/job/7976/developpeur-front-end-javascript-jquery-a-h2-altitude,H2 Altitude,Yaoundé,Part-time
2016-01-22,LECTURERS,https://www.jobinfocamer.com/job/7965/lecturers-a-formaplus-academy,FORMAPLUS ACADEMY,Yaoundé,Full-time
2016-01-20,Stage pré-emploi Graphiste/Designer,https://www.jobinfocamer.com/job/7946/stage-pre-emploi-graphiste-designer-a-artitalent,ARTITALENT,Yaoundé,Internship
2016-01-14,C# Software Engineer,https://www.jobinfocamer.com/job/7897/c-software-engineer-a-afrologix,AFROLOGIX,Yaoundé,Full-time
2016-01-14,Ingénieur informaticien,https://www.jobinfocamer.com/job/7890/ingenieur-informaticien-a-africa-eye-foundation,Africa Eye Foundation,Yaoundé,Full-time
2016-01-14,C++ Software Engineer,https://www.jobinfocamer.com/job/7896/c-software-engineer-a-afrologix,AFROLOGIX,Yaoundé,Full-time
2016-01-14,iOS Mobile Apps Developer,https://www.jobinfocamer.com/job/7899/ios-mobile-apps-developer-a-afrologix,AFROLOGIX,Yaoundé,Full-time
2016-01-14,Android Mobile Apps Developer,https://www.jobinfocamer.com/job/7900/android-mobile-apps-developer-a-afrologix,AFROLOGIX,Yaoundé,Full-time
2016-01-14,Java Software Engineer,https://www.jobinfocamer.com/job/7902/java-software-engineer-a-afrologix,AFROLOGIX,Yaoundé,Full-time
2016-01-13,IT Engineer,https://www.jobinfocamer.com/job/7875/it-engineer-a-africa-eye-foundation,Africa Eye Foundation,Yaoundé,Full-time
2016-01-13,TESTEUR DES APPLICATIONS,https://www.jobinfocamer.com/job/7866/testeur-des-applications-a-megasoft-sarl,MEGASOFT SARL,Yaoundé,Internship
2016-01-11,IT Operations Associate,https://www.jobinfocamer.com/job/7845/it-operations-associate--a-programme-alimentaire-mondial,Programme Alimentaire Mondial,Yaoundé,Part-time
2016-01-11,Développeur web / Web Developer,https://www.jobinfocamer.com/job/7840/developpeur-web-web-developer-a-kamerkonnection,KamerKonnection,Douala,Internship
2016-01-07,Développeur web,https://www.jobinfocamer.com/job/7807/developpeur-web-a-artitalent,ARTITALENT,Yaoundé,Internship
2016-01-05,Web Developer/Designer,https://www.jobinfocamer.com/job/7778/web-developer-designer-a-vairified,VAIRIFIED,Douala,Part-time
2016-01-05,Infrastructure Engineer,https://www.jobinfocamer.com/job/7776/infrastructure-engineer-a-vairified,VAIRIFIED,Douala,Part-time
2016-01-05,IOS Developer,https://www.jobinfocamer.com/job/7775/ios-developer-a-vairified,VAIRIFIED,Douala,Part-time
2016-01-05,Développeur web,https://www.jobinfocamer.com/job/7772/developpeur-web-a-unicom-network-sarl,UNICOM NETWORK SARL,Yaoundé,Full-time
2016-01-04,Developpement d'application web et mobile,https://www.jobinfocamer.com/job/7760/developpement-d-application-web-et-mobile-a-boorgeon,Boorgeon,Yaoundé,Internship
2015-12-21,"Développeur Dot NET, C Sharp",https://www.jobinfocamer.com/job/7680/developpeur-dot-net-c-sharp-a-afreetech,AFREETECH,Yaoundé,Part-time
2015-12-18,Biostatistician,https://www.jobinfocamer.com/job/7663/biostatistician-a-r4d-international,R4D INTERNATIONAL,Yaoundé,Part-time
2015-12-11,PROGRAMMEUR/DATA MANAGER,https://www.jobinfocamer.com/job/7610/programmeur-data-manager-a-centre-pasteur-du-cameroun,Centre Pasteur du Cameroun,Yaoundé,Part-time
2015-12-08,FRONT-END WEB DEVELOPER,https://www.jobinfocamer.com/job/7593/front-end-web-developer-a-yoomee-africa,YooMee Africa,Douala,Full-time
2015-11-30,Chef d'Unité de Gestion Informatique des Stocks,https://www.jobinfocamer.com/job/7545/chef-d-unite-de-gestion-informatique-des-stocks-a-frps-ouest,FRPS-Ouest,Bafoussam,Full-time
2015-11-28,Stage(s) developpeur informatique - 6 mois,https://www.jobinfocamer.com/job/7519/stage-s-developpeur-informatique-6-mois-a-inductiv-research-technologies,Inductiv Research Technologies,Yaoundé,Internship
2015-11-26,Développeur Web et SQL,https://www.jobinfocamer.com/job/7496/developpeur-web-et-sql-a-terra-soft,Terra Soft,Douala,Full-time
2015-11-18,1 développeur Android & 1 développeur web,https://www.jobinfocamer.com/job/7424/1-developpeur-android-1-developpeur-web-a-amla-cameroun,AMLA CAMEROUN,Yaoundé,Part-time
2015-11-13,Technicien systèmes et réseaux,https://www.jobinfocamer.com/job/7385/technicien-systemes-et-reseaux-a-microbull,MicroBull,Yaoundé,Internship
2015-11-13,Business Development Manager,https://www.jobinfocamer.com/job/7384/business-development-manager--a-telewest-technologies,Telewest Technologies,Douala,Full-time
2015-11-11,Ingénieur,https://www.jobinfocamer.com/job/7360/ingenieur-a-newtech-iteam,NewTech ITeam,Douala,Full-time
2015-11-11,Responsable Solution IT,https://www.jobinfocamer.com/job/7351/responsable-solution-it-a-mobile-virtual-network-operator,Mobile Virtual Network Operator,Douala,Full-time
2015-11-10,Analyste Programmeur,https://www.jobinfocamer.com/job/7345/analyste-programmeur-a-cecaw,CECAW,Douala,Part-time
2015-11-10,CONSULTANT STAGIAIRE,https://www.jobinfocamer.com/job/7340/consultant-stagiaire-a-afrikedge,AFRIKEDGE,Douala,Internship
2015-11-06,INFORMATICIENS RESEAUX ET DEVELOPPEURS,https://www.jobinfocamer.com/job/7310/informaticiens-reseaux-et-developpeurs-a-entreprise-de-la-place,ENTREPRISE DE LA PLACE,Yaoundé,Full-time
2015-10-30,Recherche de Formateur en Bureutique et comptabilite informatisee,https://www.jobinfocamer.com/job/7232/recherche-de-formateur-en-bureutique-et-comptabilite-informatisee-a-academie-de-l-excellence,Académie de l'Excellence,Douala,Full-time
2015-10-28,DEVELOPPEUR WEB,https://www.jobinfocamer.com/job/7212/developpeur-web-a-unicom-network-sarl,UNICOM NETWORK SARL,Yaoundé,Full-time
2015-10-26,Web designer / Infographe / Intégrateur qualifié,https://www.jobinfocamer.com/job/7195/web-designer-infographe-integrateur-qualifie-a-cleandev,CleanDev,Yaoundé,Full-time
2015-10-22,Gestionnaire de flotte automobile,https://www.jobinfocamer.com/job/7175/gestionnaire-de-flotte-automobile-a-razel-cameroun,Razel Cameroun,Yaoundé,Full-time
2015-10-19,Développeur Symfony Confirmé,https://www.jobinfocamer.com/job/7148/developpeur-symfony-confirme--a-afrikbusiness,Afrikbusiness,Yaoundé,Internship
2015-10-14,Développeur mobile Windev,https://www.jobinfocamer.com/job/7082/developpeur-mobile-windev-a-amla-cameroun,AMLA CAMEROUN,Yaoundé,Full-time
2015-10-13,Développeur JAVA/J2EE,https://www.jobinfocamer.com/job/7072/developpeur-java-j2ee-a-afreetech,AFREETECH,Yaoundé,Full-time
2015-10-13,IT Operations Officer,https://www.jobinfocamer.com/job/7066/it-operations-officer-a-programme-alimentaire-mondial,Programme Alimentaire Mondial,Yaoundé,Part-time
2015-10-13,Maintenance et Réseaux informatiques,https://www.jobinfocamer.com/job/7065/maintenance-et-reseaux-informatiques-a-tpmh-sarl,TPMH SARL,Douala,Full-time
2015-10-11,Développeur Symfony Confirmé (H/F),https://www.jobinfocamer.com/job/7057/developpeur-symfony-confirme-h-f--a-foongon,Foongon,Douala,Full-time
2015-10-09,INGENIEUR SYSTEMES,https://www.jobinfocamer.com/job/7038/ingenieur-systemes-a-bollore-africa-logistics,Bolloré Africa Logistics,Douala,Full-time
2015-10-06,IT ASSISTANT,https://www.jobinfocamer.com/job/7024/it-assistant-a-cis,CIS,Douala,Internship
2015-10-03,Développeur / Intégrateur web,https://www.jobinfocamer.com/job/6993/developpeur-integrateur-web-a-crystals-services,Crystals Services,Yaoundé,Full-time
2015-09-29,Web Développeur,https://www.jobinfocamer.com/job/6962/web-developpeur-a-giftedmom,Giftedmom,Yaoundé,Internship
2015-09-24,Développeur,https://www.jobinfocamer.com/job/6930/developpeur-a-interface-sa,INTERFACE SA,Douala,Internship
2015-09-23,Informaticien(ne),https://www.jobinfocamer.com/job/6920/informaticien-ne--a-issea,ISSEA,Yaoundé,Full-time
2015-09-23,Administrateur de site Web(Webmaster),https://www.jobinfocamer.com/job/6921/administrateur-de-site-web-webmaster--a-commission-du-bassin-du-lac-tchad-cblt-,Commission du Bassin du Lac Tchad(CBLT),N'Djamena,Full-time
2015-09-11,Informaticien Stagiaire,https://www.jobinfocamer.com/job/6815/informaticien-stagiaire-a-kanza-sarl,KANZA SARL,Douala,Internship
2015-09-09,Ingénieurs informaticiens,https://www.jobinfocamer.com/job/6795/ingenieurs-informaticiens-a-entreprise-de-la-place,Entreprise de la place,Yaoundé,Part-time
2015-08-26,Data and ICT Officer,https://www.jobinfocamer.com/job/6683/data-and-ict-officer-a-icap-cameroon,ICAP Cameroon,Yaoundé,Part-time
2015-08-22,Stage en Administration de base de données Oracle,https://www.jobinfocamer.com/job/6633/stage-en-administration-de-base-de-donnees-oracle-a-dym-consulting,DYM Consulting,Douala,Internship
2015-08-19,Professeur de TECHNOLOGIE INFORMATIQUE,https://www.jobinfocamer.com/job/6612/professeur-de-technologie-informatique-a-lycee-francais-fustel-de-coulanges,Lycée Français Fustel de Coulanges,Yaoundé,Full-time
2015-08-18,Webmaster Expérimenté,https://www.jobinfocamer.com/job/6593/webmaster-experimente-a-entreprise-de-communication,Entreprise de Communication,Yaoundé,Full-time
2015-08-13,Infographe/Graphiste 3D,https://www.jobinfocamer.com/job/6557/infographe-graphiste-3d-a-royal-communications,Royal Communications,Yaoundé,Full-time
2015-08-12,INFORMATICIEN ASSISTANT,https://www.jobinfocamer.com/job/6548/informaticien-assistant-a-acep-cameroun,ACEP Cameroun,Douala,Full-time
2015-08-05,Senior Web Developer,https://www.jobinfocamer.com/job/6483/senior-web-developer-a-zenithe-insurance,Zenithe Insurance,Douala,Full-time
2015-08-05,Systems Engineer/Software Developer,https://www.jobinfocamer.com/job/6482/systems-engineer-software-developer-a-zenithe-insurance,Zenithe Insurance,Douala,Full-time
2015-07-28,Informaticien,https://www.jobinfocamer.com/job/6367/informaticien-a-ucac,UCAC,Yaoundé,Part-time
2015-07-28,"Programmeurs, Analystes et Ingénieurs Informaticiens",https://www.jobinfocamer.com/job/6360/programmeurs-analystes-et-ingenieurs-informaticiens-a-fonction-publique,Fonction Publique,Yaoundé,Full-time
2015-07-24,DEVELOPPEUR  APPLICATIONS WEB ET MOBILES,https://www.jobinfocamer.com/job/6330/developpeur-applications-web-et-mobiles-a-rh-experts,RH EXPERTS,Douala,Internship
2015-07-15,Stagiaire en Informatique de Gestion,https://www.jobinfocamer.com/job/6241/stagiaire-en-informatique-de-gestion-a-entreprise-de-la-place,ENTREPRISE DE LA PLACE,Yaoundé,Internship
2015-07-13,DEVELOPPEUR QLIEKVIEW,https://www.jobinfocamer.com/job/6221/developpeur-qliekview-a-bollore-africa-logistics,Bolloré Africa Logistics,Douala,Full-time
2015-07-10,DEVELOPPEUR/PROGRAMMEUR  en J2EE,https://www.jobinfocamer.com/job/6196/developpeur-programmeur-en-j2ee-a-bz-systems-ltd,BZ Systems Ltd,Yaoundé,Full-time
2015-07-09,INSTRUCTORS FOR CERTIFICATION AND DIPLOMA PROGRAMS,https://www.jobinfocamer.com/job/6180/instructors-for-certification-and-diploma-programs-a-ict-university-cameroon,ICT UNIVERSITY CAMEROON,Yaoundé,Full-time
2015-07-08,Graphic Designer and IT Specialist,https://www.jobinfocamer.com/job/6169/graphic-designer-and-it-specialist-a-denis-and-lenora-foretia-foundation,Denis and Lenora Foretia Foundation,Yaoundé,Full-time
2015-07-07,Stage Professionnel RÉSEAUX ET SÉCURITÉ INFORMATIQUE,https://www.jobinfocamer.com/job/6154/stage-professionnel-reseaux-et-securite-informatique-a-dkt-group-sarl,DKT Group SARL,Yaoundé,Internship
2015-07-06,Stagiaire,https://www.jobinfocamer.com/job/6137/stagiaire-a--aretex-sarl,ARETEX-SARL,Douala,Internship
2015-06-30,INFOGRAPHE,https://www.jobinfocamer.com/job/6080/infographe-a-be,BE,Yaoundé,Full-time
2015-06-30,Recrutement Ingénieurs télécoms et informatique,https://www.jobinfocamer.com/job/6077/recrutement-ingenieurs-telecoms-et-informatique-a-it-,IT+,Yaoundé - Douala,Full-time
2015-06-26,Spécialiste SIG,https://www.jobinfocamer.com/job/6052/specialiste-sig-a-geospace-africa-ltd,GeoSpace Africa Ltd,Douala,Full-time
2015-06-22,Infographiste Web Designer,https://www.jobinfocamer.com/job/6005/infographiste-web-designer-a-lux-web-services,lux web services,Douala,Internship
2015-06-19,Designer Graphique,https://www.jobinfocamer.com/job/5972/designer-graphique-a-premium-cameroun,Premium Cameroun,Douala,Internship
2015-06-11,VNU ICT ASSISTANT,https://www.jobinfocamer.com/job/5902/vnu-ict-assistant-a-pnud-cameroun,PNUD Cameroun,BERTOUA,Part-time
2015-06-07,Data Manager,https://www.jobinfocamer.com/job/5824/data-manager-a-oms,OMS,Yaoundé,Part-time
2015-06-05,Designer/Intégrateur qualifié,https://www.jobinfocamer.com/job/5811/designer-integrateur-qualifie-a-cleandev,CleanDev,Yaoundé,Full-time
2015-06-04,Analyste/Developpeur Java / JEE,https://www.jobinfocamer.com/job/5801/analyste-developpeur-java-jee-a-4itech,4ITECH,Yaoundé,Full-time
2015-06-01,Informaticien,https://www.jobinfocamer.com/job/5728/informaticien-a-bocom-petroleum-s-a,BOCOM PETROLEUM S.A,Douala,Full-time
2015-06-01,Information Technology Assistant,https://www.jobinfocamer.com/job/5732/information-technology-assistant-a-u-s-embassy,U.S. Embassy,Yaoundé,Full-time
2015-05-30,ICT Assistant,https://www.jobinfocamer.com/job/5705/ict-assistant-a-unicef,UNICEF,Maroua,Part-time
2015-05-30,ICT Assistant,https://www.jobinfocamer.com/job/5703/ict-assistant-a-unicef,UNICEF,Bertoua,Part-time
2015-05-26,Information \& Technology Assistant,https://www.jobinfocamer.com/job/5661/information-technology-assistant-a-programme-alimentaire-mondial,Programme Alimentaire Mondial,Bertoua,Part-time
2015-05-25,Associé à la Base de données réfugiés,https://www.jobinfocamer.com/job/5645/associe-a-la-base-de-donnees-refugies-a-unhcr,UNHCR,Maroua,Part-time
2015-05-19,Gerante Cyber,https://www.jobinfocamer.com/job/5611/gerante-cyber--a-cyber-cafe,Cyber Café,Douala,Full-time
2015-05-18,Part Time Information Technology Assistant,https://www.jobinfocamer.com/job/5597/part-time-information-technology-assistant-a-peacecorps,PeaceCorps,Yaoundé,Part-time
2015-05-14,Analyste/Développeur nouvelles technologies et Business Intelligence,https://www.jobinfocamer.com/job/5577/analyste-developpeur-nouvelles-technologies-et-business-intelligence-a-h2-altitude,H2 Altitude,Yaoundé,Internship
2015-05-11,Gestionnaire des données,https://www.jobinfocamer.com/job/5545/gestionnaire-des-donnees-a-iresco,IRESCO,"Ngaoundéré, Maroua, ou Garoua",Part-time
2015-05-08,CHEFS DE PROJET MOA,https://www.jobinfocamer.com/job/5523/chefs-de-projet-moa-a-societe-generale-cameroun,SOCIETE GENERALE CAMEROUN,Douala,Full-time
2015-05-08,INGENIEUR STREAM SERVE ET BUSINESS OBJET,https://www.jobinfocamer.com/job/5522/ingenieur-stream-serve-et-business-objet-a-societe-generale-cameroun,SOCIETE GENERALE CAMEROUN,Douala,Full-time
2015-05-04,IT Assistant/Network and System Support,https://www.jobinfocamer.com/job/5476/it-assistant-network-and-system-support-a-african-institute-for-mathematical-sciences,African Institute for Mathematical Sciences,Limbe,Full-time
2015-05-04,IT System Manager,https://www.jobinfocamer.com/job/5474/it-system-manager-a-african-institute-for-mathematical-sciences,African Institute for Mathematical Sciences,Limbe,Full-time
2015-05-04,IT Coordinator,https://www.jobinfocamer.com/job/5478/it-coordinator-a-african-institute-for-mathematical-sciences,African Institute for Mathematical Sciences,Yaoundé,Full-time
2015-05-04,IT Assistant,https://www.jobinfocamer.com/job/5479/it-assistant-a-african-institute-for-mathematical-sciences,African Institute for Mathematical Sciences,Yaoundé,Full-time
2015-04-29,STAGE PROFESSIONNEL EN INFORMATIQUE ET GENIE LOGICIEL,https://www.jobinfocamer.com/job/5450/stage-professionnel-en-informatique-et-genie-logiciel-a-wouri-technologies,Wouri Technologies,Douala,Internship
2015-04-29,Stagiaire en Informatique,https://www.jobinfocamer.com/job/5445/stagiaire-en-informatique-a-entreprise-de-la-place,Entreprise de la place,Yaoundé,Internship
2015-04-27,DEVELOPPEUR D APPLICATION WEB SENIOR,https://www.jobinfocamer.com/job/5421/developpeur-d-application-web-senior-a-secel,SECEL,Douala,Full-time
2015-04-27,INGENIEUR SYSTEMES MICROSOFT,https://www.jobinfocamer.com/job/5420/ingenieur-systemes-microsoft--a-secel,SECEL,Douala,Full-time
2015-04-16,Développeur PHP / prestashop,https://www.jobinfocamer.com/job/5305/developpeur-php-prestashop-a-cleandev,CleanDev,Yaoundé,Full-time
2015-04-15,Mobile App Developer Needed,https://www.jobinfocamer.com/job/5296/mobile-app-developer-needed-a-hr-systems-ltd,HR & SYSTEMS LTD,Douala,Full-time
2015-04-14,Senior Web Developer,https://www.jobinfocamer.com/job/5287/senior-web-developer-a-vtc,VTC,Douala,Full-time
2015-04-13,Cadre Supérieur,https://www.jobinfocamer.com/job/5275/cadre-superieur-a-okalla-ahanda-associes,OKALLA AHANDA & Associés,Yaoundé,Full-time
2015-04-08,Stagiaire professionnel,https://www.jobinfocamer.com/job/5233/stagiaire-professionnel-a-etablissement-de-microfinance,Etablissement de Microfinance,Yaoundé,Internship
2015-04-01,Infographe,https://www.jobinfocamer.com/job/5188/infographe-a-la-carterie-gt,La Carterie GT,Yaoundé,Internship
2015-03-31,ASSISTANT INFORMATIQUE,https://www.jobinfocamer.com/job/5172/assistant-informatique-a-ohchr,OHCHR,Yaoundé,Part-time
2015-03-23,Technicien ICT,https://www.jobinfocamer.com/job/5049/technicien-ict-a-cicr,CICR,Yaoundé,Part-time
2015-03-20,Technicien Support Anglophone (H/F),https://www.jobinfocamer.com/job/4990/technicien-support-anglophone-h-f--a-aquafadas,Aquafadas,Montpellier,Full-time
2015-03-20,Développeur Sénior PHP (H/F),https://www.jobinfocamer.com/job/4997/developpeur-senior-php-h-f--a-aquafadas,Aquafadas,Montpellier,Full-time
2015-03-20,Développeur SDK Android (H/F),https://www.jobinfocamer.com/job/4999/developpeur-sdk-android-h-f--a-aquafadas,Aquafadas,Montpellier,Full-time
2015-03-20,Développeur Web Front End (H/F),https://www.jobinfocamer.com/job/5017/developpeur-web-front-end-h-f--a-aquafadas,Aquafadas,Montpellier,Full-time
2015-03-19,Développeur OS X (H/F),https://www.jobinfocamer.com/job/4980/developpeur-os-x-h-f--a-aquafadas,Aquafadas,Montpellier,Full-time
2015-03-17,INGENIEURS / MATHEMATICIENS,https://www.jobinfocamer.com/job/4962/ingenieurs-mathematiciens-a-entreprise-de-la-place,ENTREPRISE DE LA PLACE,Yaoundé,Full-time
2015-03-17,TECHNICIEN SUPERIEUR EN MAINTENANCE INFORMATIQUE,https://www.jobinfocamer.com/job/4960/technicien-superieur-en-maintenance-informatique-a-entreprise-de-la-place,ENTREPRISE DE LA PLACE,Yaoundé,Full-time
2015-03-10,INTEGRATEUR SOLUTIONS INFORMATIQUES- ERP,https://www.jobinfocamer.com/job/4653/integrateur-solutions-informatiques-erp-a-iplans-sa,iPLANS SA,Yaoundé,Full-time
2015-03-10,Information Technology Intern,https://www.jobinfocamer.com/job/4639/information-technology-intern-a-u-s-embassy,U.S. Embassy,Yaoundé,Internship
2015-02-27,M&E Officer,https://www.jobinfocamer.com/job/4543/m-e-officer-a-helen-keller-international,Helen Keller International,Yaoundé,Full-time
2015-02-26,Technicien en Maintenance Informatique,https://www.jobinfocamer.com/job/4531/technicien-en-maintenance-informatique-a-entreprise-de-la-place,Entreprise de la place,Douala,Full-time
2015-02-24,Ingénieur d\'Affaires Grands Comptes,https://www.jobinfocamer.com/job/4514/ingenieur-d-affaires-grands-comptes-a-socitech-cameroun,SOCITECH CAMEROUN,Douala,Full-time
2015-02-24,Ingénieur Avant Vente,https://www.jobinfocamer.com/job/4513/ingenieur-avant-vente-a-socitech-cameroun,SOCITECH CAMEROUN,Douala,Full-time
2015-02-22,Développeur JEE expérimenté/Architecte Technique JEE,https://www.jobinfocamer.com/job/4503/developpeur-jee-experimente-architecte-technique-jee-a-leadware,LEADWARE,Douala,Full-time
2015-02-22,Ingénieur Développeur JAVA/JEE Web Expérimeté,https://www.jobinfocamer.com/job/4502/ingenieur-developpeur-java-jee-web-experimete-a-leadware,LEADWARE,Douala,Full-time
2015-02-20,INFOGRAPHISTE,https://www.jobinfocamer.com/job/4491/infographiste-a-oapi,OAPI,Yaoundé,Full-time
2015-02-19,RECRUTEMENT 02 DEVELOPPEURS(INFORMATIQUE),https://www.jobinfocamer.com/job/4483/recrutement-02-developpeurs-informatique--a-skysoft-technology,SKYSOFT TECHNOLOGY,Douala,Full-time
2015-02-14,Informaticien stagiaire,https://www.jobinfocamer.com/job/4448/informaticien-stagiaire-a-kanza-sarl,Kanza Sarl,Douala,Internship
2015-02-12,SUPERVISEURS,https://www.jobinfocamer.com/job/4432/superviseurs-a-entreprise-de-la-place,ENTREPRISE DE LA PLACE,Yaoundé,Full-time
2015-02-12,CHARGE DES OPERATIONS,https://www.jobinfocamer.com/job/4430/charge-des-operations-a-entreprise-de-la-place,ENTREPRISE DE LA PLACE,Yaoundé,Full-time
2015-02-12,Ingenieur Technico commercial,https://www.jobinfocamer.com/job/4426/ingenieur-technico-commercial-a-camtrack,CAMTRACK,Douala,Full-time
2015-02-12,Senior Information Technology Assistant,https://www.jobinfocamer.com/job/4425/senior-information-technology-assistant-a-unhcr,UNHCR,Maroua,Part-time
2015-02-12,Assistant Principal en Gestion des données,https://www.jobinfocamer.com/job/4424/assistant-principal-en-gestion-des-donnees-a-unhcr,UNHCR,Maroua,Part-time
2015-02-10,[Stage] Rédacteurs web,https://www.jobinfocamer.com/job/4403/-stage-redacteurs-web-a-entreprise-de-la-place,Entreprise de la place,Douala,Internship
2015-02-06,Stagiaires en Informatique,https://www.jobinfocamer.com/job/4386/stagiaires-en-informatique-a-biservices,BIServices,Yaoundé,Internship
2015-02-05,Web designer qualifié,https://www.jobinfocamer.com/job/4373/web-designer-qualifie-a-cleandev,CleanDev,Yaoundé,Full-time
2015-02-05,Analyste Programmeur,https://www.jobinfocamer.com/job/4368/analyste-programmeur-a-entreprise-de-la-place,Entreprise de la place,Yaoundé,Full-time
2015-02-02,Infographiste,https://www.jobinfocamer.com/job/4342/infographiste-a-mobicomt-ltd,MOBICOMT LTD,Douala,Full-time
2015-01-29,Formateurs et consultants expérimentés,https://www.jobinfocamer.com/job/4299/formateurs-et-consultants-experimentes-a-academie-de-l-excellence,Académie de l'Excellence,Douala,Full-time
2015-01-27,Enseignant / Formateur,https://www.jobinfocamer.com/job/4287/enseignant-formateur-a-biservices,BIServices,Yaoundé,Full-time
2015-01-26,Ingénieurs en TIC,https://www.jobinfocamer.com/job/4270/ingenieurs-en-tic-a-groupe-iccnet,Groupe ICCNET,Yaoundé,Full-time
2015-01-21,Développeurs Web Dashboard,https://www.jobinfocamer.com/job/4230/developpeurs-web-dashboard-a-interface-sa,INTERFACE SA,Douala,Internship
2015-01-21,Développeur BI,https://www.jobinfocamer.com/job/4229/developpeur-bi-a-interface-sa,INTERFACE SA,Douala,Internship
2015-01-19,IT Manager,https://www.jobinfocamer.com/job/4208/it-manager-a-sos,SOS,Yaoundé,Full-time
2015-01-19,Product Manager,https://www.jobinfocamer.com/job/4207/product-manager-a-sos,SOS,Yaoundé,Full-time
2015-01-19,OFFRE DE STAGE,https://www.jobinfocamer.com/job/4206/offre-de-stage-a-entreprise-de-la-place,Entreprise de la place,Douala,Internship
2015-01-15,Développeur Web Junior,https://www.jobinfocamer.com/job/4177/developpeur-web-junior--a-orbit-industries-ltd-,"Orbit Industries, LTD.",Douala,Internship
2015-01-12,Infographe numérique flasheur expérimenté,https://www.jobinfocamer.com/job/4160/infographe-numerique-flasheur-experimente-a-societe-de-communication,Société de Communication,Yaoundé,Full-time
2015-01-10,IT OFFICER,https://www.jobinfocamer.com/job/4145/it-officer-a-care-cameroun,CARE Cameroun,Yaoundé,Full-time
2015-01-10,Chargé de déploiement Maximo,https://www.jobinfocamer.com/job/4144/charge-de-deploiement-maximo-a-bollore-africa-logistics,Bolloré Africa Logistics,Douala,Internship
2015-01-09,Technicien maintenance informatique et électronique,https://www.jobinfocamer.com/job/4140/technicien-maintenance-informatique-et-electronique-a-dp,DP,Douala,Full-time
2015-01-08,Network Security Specialist,https://www.jobinfocamer.com/job/4134/network-security-specialist-a-r4d-international,R4D INTERNATIONAL,Yaoundé,Full-time
2015-01-06,Axxentis Scholaris EPM/CL Integration \& Support Analyst,https://www.jobinfocamer.com/job/4099/axxentis-scholaris-epm-cl-integration-support-analyst-a-axxentis,Axxentis,Yaoundé,Part-time
2015-01-06,[Urgent] Graphiste Web,https://www.jobinfocamer.com/job/4090/-urgent-graphiste-web-a-entreprise-de-la-place,Entreprise de la place,Douala,Full-time
2015-01-06,Axxentis Scholaris EPM/CL Application Developer,https://www.jobinfocamer.com/job/4098/axxentis-scholaris-epm-cl-application-developer-a-axxentis,Axxentis,Yaoundé,Part-time
2015-01-06,Unified Communications Support Analyst,https://www.jobinfocamer.com/job/4103/unified-communications-support-analyst-a-axxentis,Axxentis,Yaoundé,Part-time
2015-01-06,System \& Virtualization Support Analyst,https://www.jobinfocamer.com/job/4102/system-virtualization-support-analyst-a-axxentis,Axxentis,Yaoundé,Part-time
2015-01-06,Network \& Security Support Analyst,https://www.jobinfocamer.com/job/4104/network-security-support-analyst-a-axxentis,Axxentis,Yaoundé,Part-time
2015-01-06,Web Designer \& Integrator,https://www.jobinfocamer.com/job/4106/web-designer-integrator-a-axxentis,Axxentis,Yaoundé,Part-time
2014-12-30,Recrutement de 05 INFORMATICIENS à la POLICE,https://www.jobinfocamer.com/job/4039/recrutement-de-05-informaticiens-a-la-police-a-fonction-publique,Fonction Publique,Yaoundé,Full-time
2014-12-30,Web Content Administrator,https://www.jobinfocamer.com/job/4037/web-content-administrator-a-yoomee-africa,YooMee Africa,Douala,Full-time
2014-12-30,Business Development Officer,https://www.jobinfocamer.com/job/4036/business-development-officer-a-yoomee-africa,YooMee Africa,Douala,Full-time
2014-12-29,Web Designers/Developers,https://www.jobinfocamer.com/job/4031/web-designers-developers-a-hr-systems-ltd,HR & Systems Ltd,Douala,Full-time
2014-12-26,Informaticien Bilingue,https://www.jobinfocamer.com/job/4005/informaticien-bilingue-a-entreprise-de-la-place,Entreprise de la place,Yaoundé,Full-time
2014-12-24,DEVELOPPEURS PRESTASHOP,https://www.jobinfocamer.com/job/3994/developpeurs-prestashop-a-zen,ZEN,Douala,Full-time
2014-12-24,INFOGRAPHE - WEB DESIGNER,https://www.jobinfocamer.com/job/3993/infographe-web-designer-a-zen,ZEN,Douala,Full-time
2014-12-23,HEALTH INFORMATION ASSISTANT,https://www.jobinfocamer.com/job/3951/health-information-assistant-a-south-west-regional-fund-for-health-promotion,South West Regional Fund for Health Promotion,Buéa,Full-time
2014-12-18,COORDONNATEUR DES TIC,https://www.jobinfocamer.com/job/3915/coordonnateur-des-tic-a-acms,ACMS,Yaoundé,Part-time
2014-12-18,"Infographiste,Web Designer",https://www.jobinfocamer.com/job/3920/infographiste-web-designer-a-lux-web-services,lux web services,Douala,Internship
